 ICUT ,TP.ENTID,ID.ENT,   NomeEntid   ,TP.COEF,ILAG ,IPAT ,     Val.Coef      ,      Unid      
7, USIH   ,26, MIRANDA       , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,86, BARRA GRANDE  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,90, CAMPOS NOVOS  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,97, CASTRO ALVES  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,98, MONTE CLARO   , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,99, 14 DE JULHO   , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,103, FOZ CHAPECO   , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,169, SOBRADINHO    , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,172, ITAPARICA     , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,173, MOXOTO        , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,174, P.AFONSO 123  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,175, P.AFONSO 4    , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,178, XINGO         , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,190, B. ESPERANCA  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,189, P. CAVALO     , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,275, TUCURUI       , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,272, CURUA-UNA     , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,279, SAMUEL        , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,280, COARACY NUNE  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,204, CACH.CALDEIR  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,127, SOBRAGI       , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,126, PICADA        , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,283, STA CLARA MG  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,261, LAJEADO       , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,48, PIRAJU        , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,249, OURINHOS      , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,241, SLT VERDINHO  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,304, ITIQUIRA I    , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,305, ITIQUIRA II   , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,196, GUAPORE       , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,195, JAURU         , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,95, QUEBRA QUEIX  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,203, CORUMBA III   , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,154, ITAPEBI       , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,310, DARDANELOS    , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,29, CORUMBA IV    , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,94, MONJOLINHO    , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,215, SALTO PILAO   , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,155, RETIRO BAIXO  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,311, CACU          , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,312, B. COQUEIROS  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,315, FOZ R. CLARO  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,21, SERRA FACAO   , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,290, ESPORA        , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,101, SAO JOSE      , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,276, RONDON II     , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,102, PASSO S JOAO  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,277, BALBINA       , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,285, JIRAU         , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,286, STO ANT JARI  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,284, FERREIRA GOM  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,229, TELES PIRES   , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,192, GUILMAN-AMOR  , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,230, SAO MANOEL    , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,288, BELO MONTE    , VARM  ,0,1,-0.10, (1000$/hm3)    
7, USIH   ,314, PIMENTAL      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, RHS    ,0,      -        ,  RHS  ,0,0,0.1,  1000$         
8, USIH   ,1, CAMARGOS      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,2, ITUTINGA      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,4, FUNIL-GRANDE  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,24, EMBORCACAO    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,27, CAPIM BRANC1  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,28, CAPIM BRANC2  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,25, NOVA PONTE    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,33, SAO SIMAO     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,156, TRES MARIAS   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,134, SALTO GRANDE  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,10, IGARAPAVA     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,143, AIMORES       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,162, QUEIMADO      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,148, IRAPE         , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,217, ROSAL         , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,193, SA CARVALHO   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,141, BAGUARI       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,14, CACONDE       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,18, A. VERMELHA   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,37, BARRA BONITA  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,40, PROMISSAO     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,42, NAVANHANDAVA  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,15, E. DA CUNHA   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,16, A.S.OLIVEIRA  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,38, A.S. LIMA     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,39, IBITINGA      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,62, TAQUARUCU     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,63, ROSANA        , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,52, CANOAS I      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,51, CANOAS II     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,47, A.A. LAYDNER  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,49, CHAVANTES     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,61, CAPIVARA      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,50, L.N. GARCEZ   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,45, JUPIA         , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,44, I. SOLT. EQV  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,46, P. PRIMAVERA  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,120, JAGUARI       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,121, PARAIBUNA     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,6, FURNAS        , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,7, M. DE MORAES  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,8, ESTREITO      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,12, P. COLOMBIA   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,17, MARIMBONDO    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,31, ITUMBIARA     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,30, CORUMBA I     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,251, SERRA MESA    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,278, MANSO         , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,123, FUNIL         , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,129, SIMPLICIO     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,20, BATALHA       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,287, STO ANTONIO   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,257, PEIXE ANGIC   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,122, SANTA BRANCA  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,124, LAJES         , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,130, ILHA POMBOS   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,131, NILO PECANHA  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,133, P. PASSOS     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,125, STA CECILIA   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,180, TOCOS         , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,181, SANTANA       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,182, VIGARIO       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,183, FONTES A      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,184, FONTES BC     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,107, EDGARD SOUZA  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,108, TRAICAO       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,109, PEDREIRA      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,117, GUARAPIRANGA  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,118, BILLINGS      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,119, HENRY BORDEN  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,32, CACH.DOURADA  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,11, VOLTA GRANDE  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,135, P. ESTRELA    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,139, CANDONGA      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,262, SALTO         , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,89, GARIBALDI     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,144, MASCARENHAS   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,66, ITAIPU        , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,110, ERNESTINA     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,111, PASSO REAL    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,112, JACUI         , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,113, ITAUBA        , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,114, D. FRANCISCA  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,74, G.B. MUNHOZ   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,76, SEGREDO       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,82, SALTO CAXIAS  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,115, G.P. SOUZA    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,73, JORDAO        , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,71, STA CLARA PR  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,72, FUNDAO        , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,57, MAUA          , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,77, SLT.SANTIAGO  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,78, SALTO OSORIO  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,93, PASSO FUNDO   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,91, MACHADINHO    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,92, ITA           , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,252, CANA BRAVA    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,253, SAO SALVADOR  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,267, ESTREITO TOC  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,281, PONTE PEDRA   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,9, JAGUARA       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,26, MIRANDA       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,86, BARRA GRANDE  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,90, CAMPOS NOVOS  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,97, CASTRO ALVES  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,98, MONTE CLARO   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,99, 14 DE JULHO   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,103, FOZ CHAPECO   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,169, SOBRADINHO    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,172, ITAPARICA     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,173, MOXOTO        , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,174, P.AFONSO 123  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,175, P.AFONSO 4    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,178, XINGO         , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,190, B. ESPERANCA  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,189, P. CAVALO     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,275, TUCURUI       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,272, CURUA-UNA     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,279, SAMUEL        , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,280, COARACY NUNE  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,204, CACH.CALDEIR  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,127, SOBRAGI       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,126, PICADA        , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,283, STA CLARA MG  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,261, LAJEADO       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,48, PIRAJU        , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,249, OURINHOS      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,241, SLT VERDINHO  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,304, ITIQUIRA I    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,305, ITIQUIRA II   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,196, GUAPORE       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,195, JAURU         , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,95, QUEBRA QUEIX  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,203, CORUMBA III   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,154, ITAPEBI       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,310, DARDANELOS    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,29, CORUMBA IV    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,94, MONJOLINHO    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,215, SALTO PILAO   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,155, RETIRO BAIXO  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,311, CACU          , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,312, B. COQUEIROS  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,315, FOZ R. CLARO  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,21, SERRA FACAO   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,290, ESPORA        , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,101, SAO JOSE      , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,276, RONDON II     , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,102, PASSO S JOAO  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,277, BALBINA       , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,285, JIRAU         , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,286, STO ANT JARI  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,284, FERREIRA GOM  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,229, TELES PIRES   , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,192, GUILMAN-AMOR  , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,230, SAO MANOEL    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,288, BELO MONTE    , VARM  ,0,1,-0.10, (1000$/hm3)    
8, USIH   ,314, PIMENTAL      , VARM  ,0,1,-0.10, (1000$/hm3)    
9, RHS    ,0,      -        ,  RHS  ,0,0,0.1,  1000$         
9, USIH   ,1, CAMARGOS      , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,2, ITUTINGA      , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,4, FUNIL-GRANDE  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,24, EMBORCACAO    , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,27, CAPIM BRANC1  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,28, CAPIM BRANC2  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,25, NOVA PONTE    , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,33, SAO SIMAO     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,156, TRES MARIAS   , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,134, SALTO GRANDE  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,10, IGARAPAVA     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,143, AIMORES       , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,162, QUEIMADO      , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,148, IRAPE         , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,217, ROSAL         , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,193, SA CARVALHO   , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,141, BAGUARI       , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,14, CACONDE       , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,18, A. VERMELHA   , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,37, BARRA BONITA  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,40, PROMISSAO     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,42, NAVANHANDAVA  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,15, E. DA CUNHA   , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,16, A.S.OLIVEIRA  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,38, A.S. LIMA     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,39, IBITINGA      , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,62, TAQUARUCU     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,63, ROSANA        , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,52, CANOAS I      , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,51, CANOAS II     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,47, A.A. LAYDNER  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,49, CHAVANTES     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,61, CAPIVARA      , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,50, L.N. GARCEZ   , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,45, JUPIA         , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,44, I. SOLT. EQV  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,46, P. PRIMAVERA  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,120, JAGUARI       , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,121, PARAIBUNA     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,6, FURNAS        , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,7, M. DE MORAES  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,8, ESTREITO      , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,12, P. COLOMBIA   , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,17, MARIMBONDO    , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,31, ITUMBIARA     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,30, CORUMBA I     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,251, SERRA MESA    , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,278, MANSO         , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,123, FUNIL         , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,129, SIMPLICIO     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,20, BATALHA       , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,287, STO ANTONIO   , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,257, PEIXE ANGIC   , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,122, SANTA BRANCA  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,124, LAJES         , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,130, ILHA POMBOS   , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,131, NILO PECANHA  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,133, P. PASSOS     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,125, STA CECILIA   , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,180, TOCOS         , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,181, SANTANA       , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,182, VIGARIO       , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,183, FONTES A      , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,184, FONTES BC     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,107, EDGARD SOUZA  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,108, TRAICAO       , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,109, PEDREIRA      , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,117, GUARAPIRANGA  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,118, BILLINGS      , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,119, HENRY BORDEN  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,32, CACH.DOURADA  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,11, VOLTA GRANDE  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,135, P. ESTRELA    , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,139, CANDONGA      , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,262, SALTO         , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,89, GARIBALDI     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,144, MASCARENHAS   , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,66, ITAIPU        , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,110, ERNESTINA     , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,111, PASSO REAL    , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,112, JACUI         , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,113, ITAUBA        , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,114, D. FRANCISCA  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,74, G.B. MUNHOZ   , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,76, SEGREDO       , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,82, SALTO CAXIAS  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,115, G.P. SOUZA    , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,73, JORDAO        , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,71, STA CLARA PR  , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,72, FUNDAO        , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,57, MAUA          , VARM  ,0,1,-0.10, (1000$/hm3)    
9, USIH   ,77, SLT.SANTIAGO  , VARM  ,0,1,-0.10, (1000$/hm3)    
